0.4938843655512215	0.9805791291874992	
0.43777399141339246	0.5358362058209337	
0.8526965551042285	0.7872373315828354	
0.6684305390144556	0.9455306807993231	
0.5939413664633333	0.0020296307658556056	
0.01311148226973513	0.7306126556575587	
0.9971984678277394	0.6243823077754227	
0.33952387600707523	0.7616204818694784	
0.8791721823858938	0.03201505011663608	
0.15313276493722616	0.4269070055744639	
0.5311066633352907	0.8956463017400995	
0.021574660454976247	0.10683355285380525	
0.10204239607201315	0.9123837489018463	
0.32913780156286554	0.8697177372692192	
0.05393382593914897	0.4527111874274494	
0.39146539257068635	0.3183041074456048	
0.45782729101022157	0.13199404978204832	
0.4670238533531347	0.4925192787730267	
0.5252860577684939	0.574930069958947	
0.8501378590758956	0.11350501695308546	
0.21672557495971267	0.42139756735307476	
0.6190277678297849	0.7691969354883328	
0.09128324959139578	0.8075772559408172	
0.8411938081060077	0.08358801135955685	
0.3357812390706365	0.15194279018791157	
0.044129727014279085	0.8027672212771393	
0.9276330569374795	0.16281140658410653	
0.9310157370384804	0.6183328313280747	
0.04147939798726297	0.24292437668258293	
0.24444334675903345	0.7193108354825101	
0.19654189773758246	0.6416686714067931	
0.80538301317122	0.46095556606177335	
0.3890439044475764	0.8907933814868629	
0.3597871198497181	0.256814629348438	
0.20980497841185264	0.5285629889697077	
0.6233294811225666	0.39673252188901875	
0.5165705894263787	0.6704675325596468	
0.49685400935489055	0.6356041171619132	
0.6559140083459818	0.5343572407469864	
0.7406948825795326	0.29299152799719563	
0.5414561504898086	0.291871598260963	
0.032078863092604326	0.32956156302921535	
0.9801484042904677	0.7892895469830389	
0.4921159561717535	0.4420929051710122	
0.11921309953597581	0.7174337974176231	
0.9669397212750064	0.48515843652546	
0.5191080008900547	0.5669977414440523	
0.0032006405296345353	0.877046770203959	
0.32413507258579366	0.1691943757088027	
0.19529410032862682	0.8883187321566097	
0.5203232275068237	0.3173268674315024	
0.5270062516055346	0.20185569954957217	
0.3485166329540229	0.15500226873383693	
0.7366512474692156	0.05080591161580306	
0.06966201337095068	0.7733417394203584	
0.9553478397659836	0.630565700211831	
0.5538932108778836	0.9257536853118561	
0.16357372353833133	0.809551014180976	
0.8133378339826969	0.7727898868227441	
0.25805739937466965	0.6948882834366006	
0.7484571740064876	0.7007609723196585	
0.0893349870212985	0.4973081560970466	
0.037431428312304504	0.3543353852476858	
0.785749855413424	0.24391126113988948	
0.750863682821173	0.3234173069847729	
0.35923939612047895	0.3996186216361455	
0.798763511173122	0.31103544935906946	
0.13631495673271143	0.7633994289246651	
0.22910400632092054	0.995697380103736	
0.01016923301288708	0.33438522444194396	
0.05627033163915518	0.43774382599279427	
0.12770217054931388	0.8962602012321793	
0.23709827321709176	0.3441281720383007	
0.8002580666975044	0.05631227390322391	
0.5039915824390016	0.03326186294833522	
0.9592994724296273	0.6934399284928914	
0.4204930990844581	0.8630727852093771	
0.8186808209508271	0.18500166148831176	
0.9179626850444449	0.030578646054830294	
0.05051648322445057	0.1809664783487942	
0.3317300172678024	0.9910353457959353	
0.5010597230937638	0.5426515226674523	
0.7945887985548437	0.9605231588133001	
0.8167770352942737	0.9941924961354243	
0.5696178116419927	0.25152186902979734	
0.019658545125255777	0.3810173373115243	
0.8203390832011127	0.16428636473750713	
0.7371500832476549	0.7281821325491591	
0.02239091955131922	0.16207759711931147	
0.5817185891660464	0.4629083883699391	
0.1390392943945088	0.3416050532739061	
0.40476319818769246	0.7488793718889116	
0.9358264906103877	0.16852200229606973	
0.47230213101880925	0.7155633896003397	
0.30883349945489114	0.7348481950152288	
0.7003991870914354	0.8991094826585152	
0.37964621748149363	0.500079117949721	
0.8715152300473425	0.6805831806222329	
0.7729806398431893	0.43395255419582757	
0.7363846218956498	0.8713569633432686	
